subject,group1,group2,froi1,froi2,overlap
,0,0,F2,F2,1.0
,0,0,F2,F1,0.0
,0,0,F2,TP3,0.0
,0,0,F2,TP2,0.0
,0,0,F2,Cer1,0.0
,0,0,F2,TP4,0.0
,0,0,F2,F3,0.0
,0,0,F2,TP1,0.0
,0,0,F2,O1,0.0
,0,0,F2,Cer2,0.0
,0,0,F2,O2,0.0
,0,0,F1,F2,0.0
,0,0,F1,F1,1.0
,0,0,F1,TP3,0.0
,0,0,F1,TP2,0.0
,0,0,F1,Cer1,0.0
,0,0,F1,TP4,0.0
,0,0,F1,F3,0.0
,0,0,F1,TP1,0.0
,0,0,F1,O1,0.0
,0,0,F1,Cer2,0.0
,0,0,F1,O2,0.0
,0,0,TP3,F2,0.0
,0,0,TP3,F1,0.0
,0,0,TP3,TP3,1.0
,0,0,TP3,TP2,0.0
,0,0,TP3,Cer1,0.0
,0,0,TP3,TP4,0.0
,0,0,TP3,F3,0.0
,0,0,TP3,TP1,0.0
,0,0,TP3,O1,0.0
,0,0,TP3,Cer2,0.0
,0,0,TP3,O2,0.0
,0,0,TP2,F2,0.0
,0,0,TP2,F1,0.0
,0,0,TP2,TP3,0.0
,0,0,TP2,TP2,1.0
,0,0,TP2,Cer1,0.0
,0,0,TP2,TP4,0.0
,0,0,TP2,F3,0.0
,0,0,TP2,TP1,0.0
,0,0,TP2,O1,0.0
,0,0,TP2,Cer2,0.0
,0,0,TP2,O2,0.0
,0,0,Cer1,F2,0.0
,0,0,Cer1,F1,0.0
,0,0,Cer1,TP3,0.0
,0,0,Cer1,TP2,0.0
,0,0,Cer1,Cer1,1.0
,0,0,Cer1,TP4,0.0
,0,0,Cer1,F3,0.0
,0,0,Cer1,TP1,0.0
,0,0,Cer1,O1,0.0
,0,0,Cer1,Cer2,0.0
,0,0,Cer1,O2,0.0
,0,0,TP4,F2,0.0
,0,0,TP4,F1,0.0
,0,0,TP4,TP3,0.0
,0,0,TP4,TP2,0.0
,0,0,TP4,Cer1,0.0
,0,0,TP4,TP4,1.0
,0,0,TP4,F3,0.0
,0,0,TP4,TP1,0.0
,0,0,TP4,O1,0.0
,0,0,TP4,Cer2,0.0
,0,0,TP4,O2,0.0
,0,0,F3,F2,0.0
,0,0,F3,F1,0.0
,0,0,F3,TP3,0.0
,0,0,F3,TP2,0.0
,0,0,F3,Cer1,0.0
,0,0,F3,TP4,0.0
,0,0,F3,F3,1.0
,0,0,F3,TP1,0.0
,0,0,F3,O1,0.0
,0,0,F3,Cer2,0.0
,0,0,F3,O2,0.0
,0,0,TP1,F2,0.0
,0,0,TP1,F1,0.0
,0,0,TP1,TP3,0.0
,0,0,TP1,TP2,0.0
,0,0,TP1,Cer1,0.0
,0,0,TP1,TP4,0.0
,0,0,TP1,F3,0.0
,0,0,TP1,TP1,1.0
,0,0,TP1,O1,0.0
,0,0,TP1,Cer2,0.0
,0,0,TP1,O2,0.0
,0,0,O1,F2,0.0
,0,0,O1,F1,0.0
,0,0,O1,TP3,0.0
,0,0,O1,TP2,0.0
,0,0,O1,Cer1,0.0
,0,0,O1,TP4,0.0
,0,0,O1,F3,0.0
,0,0,O1,TP1,0.0
,0,0,O1,O1,1.0
,0,0,O1,Cer2,0.0
,0,0,O1,O2,0.0
,0,0,Cer2,F2,0.0
,0,0,Cer2,F1,0.0
,0,0,Cer2,TP3,0.0
,0,0,Cer2,TP2,0.0
,0,0,Cer2,Cer1,0.0
,0,0,Cer2,TP4,0.0
,0,0,Cer2,F3,0.0
,0,0,Cer2,TP1,0.0
,0,0,Cer2,O1,0.0
,0,0,Cer2,Cer2,1.0
,0,0,Cer2,O2,0.0
,0,0,O2,F2,0.0
,0,0,O2,F1,0.0
,0,0,O2,TP3,0.0
,0,0,O2,TP2,0.0
,0,0,O2,Cer1,0.0
,0,0,O2,TP4,0.0
,0,0,O2,F3,0.0
,0,0,O2,TP1,0.0
,0,0,O2,O1,0.0
,0,0,O2,Cer2,0.0
,0,0,O2,O2,1.0
,0,1,F2,LIFG_orb,0.0
,0,1,F2,LIFG,0.0
,0,1,F2,LMFG,0.0
,0,1,F2,LAntTemp,0.8344549125168237
,0,1,F2,LPostTemp,0.006493506493506494
,0,1,F2,LAngG,0.0
,0,1,F1,LIFG_orb,0.0
,0,1,F1,LIFG,0.0
,0,1,F1,LMFG,0.0
,0,1,F1,LAntTemp,0.08882907133243607
,0,1,F1,LPostTemp,0.0
,0,1,F1,LAngG,0.6378378378378379
,0,1,TP3,LIFG_orb,0.2588105726872247
,0,1,TP3,LIFG,0.0
,0,1,TP3,LMFG,0.9208074534161491
,0,1,TP3,LAntTemp,0.0
,0,1,TP3,LPostTemp,0.0
,0,1,TP3,LAngG,0.0
,0,1,TP2,LIFG_orb,0.6810551558752997
,0,1,TP2,LIFG,0.0
,0,1,TP2,LMFG,0.0
,0,1,TP2,LAntTemp,0.0
,0,1,TP2,LPostTemp,0.0
,0,1,TP2,LAngG,0.0
,0,1,Cer1,LIFG_orb,0.0
,0,1,Cer1,LIFG,0.0
,0,1,Cer1,LMFG,0.0
,0,1,Cer1,LAntTemp,0.0
,0,1,Cer1,LPostTemp,0.0
,0,1,Cer1,LAngG,0.0
,0,1,TP4,LIFG_orb,0.0
,0,1,TP4,LIFG,0.0
,0,1,TP4,LMFG,0.003105590062111801
,0,1,TP4,LAntTemp,0.0
,0,1,TP4,LPostTemp,0.0
,0,1,TP4,LAngG,0.0
,0,1,F3,LIFG_orb,0.0
,0,1,F3,LIFG,0.0
,0,1,F3,LMFG,0.0
,0,1,F3,LAntTemp,0.0
,0,1,F3,LPostTemp,0.0
,0,1,F3,LAngG,0.0
,0,1,TP1,LIFG_orb,0.0
,0,1,TP1,LIFG,0.0
,0,1,TP1,LMFG,0.0
,0,1,TP1,LAntTemp,0.0
,0,1,TP1,LPostTemp,0.0
,0,1,TP1,LAngG,0.0
,0,1,O1,LIFG_orb,0.0
,0,1,O1,LIFG,0.0
,0,1,O1,LMFG,0.0
,0,1,O1,LAntTemp,0.0
,0,1,O1,LPostTemp,0.0
,0,1,O1,LAngG,0.0
,0,1,Cer2,LIFG_orb,0.0
,0,1,Cer2,LIFG,0.0
,0,1,Cer2,LMFG,0.0
,0,1,Cer2,LAntTemp,0.0
,0,1,Cer2,LPostTemp,0.0
,0,1,Cer2,LAngG,0.0
,0,1,O2,LIFG_orb,0.0
,0,1,O2,LIFG,0.0
,0,1,O2,LMFG,0.0
,0,1,O2,LAntTemp,0.0
,0,1,O2,LPostTemp,0.0
,0,1,O2,LAngG,0.0
,1,0,LIFG_orb,F2,0.0
,1,0,LIFG_orb,F1,0.0
,1,0,LIFG_orb,TP3,0.2588105726872247
,1,0,LIFG_orb,TP2,0.6810551558752997
,1,0,LIFG_orb,Cer1,0.0
,1,0,LIFG_orb,TP4,0.0
,1,0,LIFG_orb,F3,0.0
,1,0,LIFG_orb,TP1,0.0
,1,0,LIFG_orb,O1,0.0
,1,0,LIFG_orb,Cer2,0.0
,1,0,LIFG_orb,O2,0.0
,1,0,LIFG,F2,0.0
,1,0,LIFG,F1,0.0
,1,0,LIFG,TP3,0.0
,1,0,LIFG,TP2,0.0
,1,0,LIFG,Cer1,0.0
,1,0,LIFG,TP4,0.0
,1,0,LIFG,F3,0.0
,1,0,LIFG,TP1,0.0
,1,0,LIFG,O1,0.0
,1,0,LIFG,Cer2,0.0
,1,0,LIFG,O2,0.0
,1,0,LMFG,F2,0.0
,1,0,LMFG,F1,0.0
,1,0,LMFG,TP3,0.9208074534161491
,1,0,LMFG,TP2,0.0
,1,0,LMFG,Cer1,0.0
,1,0,LMFG,TP4,0.003105590062111801
,1,0,LMFG,F3,0.0
,1,0,LMFG,TP1,0.0
,1,0,LMFG,O1,0.0
,1,0,LMFG,Cer2,0.0
,1,0,LMFG,O2,0.0
,1,0,LAntTemp,F2,0.8344549125168237
,1,0,LAntTemp,F1,0.08882907133243607
,1,0,LAntTemp,TP3,0.0
,1,0,LAntTemp,TP2,0.0
,1,0,LAntTemp,Cer1,0.0
,1,0,LAntTemp,TP4,0.0
,1,0,LAntTemp,F3,0.0
,1,0,LAntTemp,TP1,0.0
,1,0,LAntTemp,O1,0.0
,1,0,LAntTemp,Cer2,0.0
,1,0,LAntTemp,O2,0.0
,1,0,LPostTemp,F2,0.006493506493506494
,1,0,LPostTemp,F1,0.0
,1,0,LPostTemp,TP3,0.0
,1,0,LPostTemp,TP2,0.0
,1,0,LPostTemp,Cer1,0.0
,1,0,LPostTemp,TP4,0.0
,1,0,LPostTemp,F3,0.0
,1,0,LPostTemp,TP1,0.0
,1,0,LPostTemp,O1,0.0
,1,0,LPostTemp,Cer2,0.0
,1,0,LPostTemp,O2,0.0
,1,0,LAngG,F2,0.0
,1,0,LAngG,F1,0.6378378378378379
,1,0,LAngG,TP3,0.0
,1,0,LAngG,TP2,0.0
,1,0,LAngG,Cer1,0.0
,1,0,LAngG,TP4,0.0
,1,0,LAngG,F3,0.0
,1,0,LAngG,TP1,0.0
,1,0,LAngG,O1,0.0
,1,0,LAngG,Cer2,0.0
,1,0,LAngG,O2,0.0
,1,1,LIFG_orb,LIFG_orb,1.0
,1,1,LIFG_orb,LIFG,0.0
,1,1,LIFG_orb,LMFG,0.0
,1,1,LIFG_orb,LAntTemp,0.0
,1,1,LIFG_orb,LPostTemp,0.0
,1,1,LIFG_orb,LAngG,0.0
,1,1,LIFG,LIFG_orb,0.0
,1,1,LIFG,LIFG,1.0
,1,1,LIFG,LMFG,0.0
,1,1,LIFG,LAntTemp,0.0
,1,1,LIFG,LPostTemp,0.0
,1,1,LIFG,LAngG,0.0
,1,1,LMFG,LIFG_orb,0.0
,1,1,LMFG,LIFG,0.0
,1,1,LMFG,LMFG,1.0
,1,1,LMFG,LAntTemp,0.0
,1,1,LMFG,LPostTemp,0.0
,1,1,LMFG,LAngG,0.0
,1,1,LAntTemp,LIFG_orb,0.0
,1,1,LAntTemp,LIFG,0.0
,1,1,LAntTemp,LMFG,0.0
,1,1,LAntTemp,LAntTemp,1.0
,1,1,LAntTemp,LPostTemp,0.0
,1,1,LAntTemp,LAngG,0.0
,1,1,LPostTemp,LIFG_orb,0.0
,1,1,LPostTemp,LIFG,0.0
,1,1,LPostTemp,LMFG,0.0
,1,1,LPostTemp,LAntTemp,0.0
,1,1,LPostTemp,LPostTemp,1.0
,1,1,LPostTemp,LAngG,0.0
,1,1,LAngG,LIFG_orb,0.0
,1,1,LAngG,LIFG,0.0
,1,1,LAngG,LMFG,0.0
,1,1,LAngG,LAntTemp,0.0
,1,1,LAngG,LPostTemp,0.0
,1,1,LAngG,LAngG,1.0
